day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;437700;VEV_5500;1;25;;;;;2;25;;;;;1.5;1511.9951171875
3;437700;VEV_4500;712;12;710;14;;;728;12;729;14;;;720.0;13612.625
3;437700;VEV_5000;221;12;220;14;;;226;12;227;14;;;223.5;14266.4765625
3;437700;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;437700;VEV_4000;1210;14;1207;15;;;1230;14;1233;15;;;1220.0;12514.625
3;437700;VEV_5100;133;26;;;;;137;26;;;;;135.0;13931.33984375
3;437700;VELVETFRUIT_EXTRACT;5217;54;;;;;5222;16;5223;38;;;5219.5;9277.125
3;437700;VEV_5200;65;26;;;;;67;26;;;;;66.0;9838.126953125
3;437700;HYDROGEL_PACK;10028;13;10026;27;;;10044;13;10047;27;;;10036.0;-1908.375
3;437800;VELVETFRUIT_EXTRACT;5217;23;5216;40;;;5222;63;;;;;5219.5;9127.1875
3;437800;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;437800;VEV_5300;25;23;;;;;26;23;;;;;25.5;6376.28271484375
3;437800;VEV_5400;5;23;;;;;7;23;;;;;6.0;4125.86328125
3;437800;VEV_5500;1;23;;;;;2;23;;;;;1.5;1518.641845703125
3;437800;VEV_4500;711;7;710;15;;;727;7;729;15;;;719.0;13387.8125
3;437800;VEV_5000;220;7;219;15;;;225;7;226;15;;;222.5;14054.6640625
3;437800;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;437800;VEV_4000;1209;13;1206;22;;;1229;13;1232;22;;;1219.0;12289.78125
3;437800;VEV_5100;132;22;;;;;136;22;;;;;134.0;13751.8046875
3;437800;VEV_5200;64;22;;;;;67;22;;;;;65.5;9718.76953125
3;437800;HYDROGEL_PACK;10029;14;10026;28;;;10045;14;10047;28;;;10037.0;-2005.0
3;437900;VEV_5000;220;29;;;;;226;29;;;;;223.0;14115.375
3;437900;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
3;437900;VEV_4000;1209;15;1207;23;;;1230;15;1232;23;;;1219.5;12356.3125
3;437900;VEV_5100;133;7;132;22;;;136;7;137;22;;;134.5;13799.58203125
3;437900;VELVETFRUIT_EXTRACT;5217;19;5216;41;;;5222;60;;;;;5219.5;9171.5
3;437900;VEV_5200;65;7;64;22;;;67;29;;;;;66.0;9759.3359375
3;437900;HYDROGEL_PACK;10028;12;10026;26;;;10045;12;10047;26;;;10036.5;-1952.625
3;437900;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
3;437900;VEV_5300;25;27;;;;;26;27;;;;;25.5;6395.40869140625
3;437900;VEV_5400;5;27;;;;;7;27;;;;;6.0;4133.9853515625
3;437900;VEV_5500;1;27;;;;;2;27;;;;;1.5;1516.482177734375
3;437900;VEV_4500;712;7;710;22;;;727;7;729;22;;;719.5;13454.34375
3;438000;VEV_5400;5;15;;;;;7;15;;;;;6.0;4135.60546875
3;438000;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;438000;VEV_5300;25;15;;;;;26;15;;;;;25.5;6389.57275390625
3;438000;VEV_4500;712;10;710;24;;;727;10;729;24;;;719.5;13464.171875
3;438000;VEV_5500;1;15;;;;;2;15;;;;;1.5;1517.2391357421875
3;438000;VEV_5000;220;34;;;;;226;34;;;;;223.0;14125.203125
3;438000;VEV_6000;0;15;;;;;1;15;;;;;0.5;0.0
3;438000;VEV_4000;1209;9;1207;26;;;1230;9;1232;26;;;1219.5;12366.1875
3;438000;VEV_5100;133;10;132;24;;;136;10;137;24;;;134.5;13805.15234375
3;438000;VEV_5200;65;10;64;24;;;67;34;;;;;66.0;9770.845703125
3;438000;HYDROGEL_PACK;10040;5;10032;11;10030;20;10048;11;10051;20;;;10044.0;-2748.25
3;438000;VELVETFRUIT_EXTRACT;5217;23;5216;44;;;5222;67;;;;;5219.5;9178.0625
3;438100;VEV_5400;5;22;;;;;7;22;;;;;6.0;4132.76171875
3;438100;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;438100;VEV_5300;25;22;;;;;26;22;;;;;25.5;6374.3818359375
3;438100;VEV_4500;711;11;710;20;;;727;11;729;20;;;719.0;13378.984375
3;438100;VEV_5500;1;22;;;;;2;22;;;;;1.5;1519.780029296875
3;438100;VEV_5000;220;11;219;20;;;225;11;226;20;;;222.5;14044.3125
3;438100;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;438100;VEV_4000;1209;12;1206;29;;;1229;12;1232;29;;;1219.0;12280.96875
3;438100;VEV_5200;65;11;64;20;;;67;31;;;;;66.0;9725.99609375
3;438100;VELVETFRUIT_EXTRACT;5219;7;5216;71;;;5222;71;;;;;5220.5;9121.3125
3;438100;VEV_5100;132;31;;;;;136;31;;;;;134.0;13737.50390625
3;438100;HYDROGEL_PACK;10032;10;10029;27;;;10048;10;10050;27;;;10040.0;-2590.625
3;438200;VELVETFRUIT_EXTRACT;5215;62;;;;;5221;62;;;;;5218.0;8890.75
3;438200;VEV_5400;5;27;;;;;6;9;7;18;;;5.5;4094.001953125
3;438200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;438200;VEV_5300;24;27;;;;;26;27;;;;;25.0;6275.85693359375
3;438200;VEV_4500;710;8;708;21;;;726;8;727;21;;;718.0;13033.21875
3;438200;VEV_5500;1;27;;;;;2;27;;;;;1.5;1529.5457763671875
3;438200;VEV_5000;219;8;218;21;;;224;8;225;21;;;221.5;13718.78125
3;438200;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
3;438200;VEV_4000;1208;8;1205;27;;;1228;8;1231;27;;;1218.0;11935.21875
3;438200;VEV_5200;64;29;;;;;66;29;;;;;65.0;9530.599609375
3;438200;VEV_5100;131;29;;;;;135;29;;;;;133.0;13457.75
3;438200;HYDROGEL_PACK;10034;10;10031;24;;;10050;10;10053;24;;;10042.0;-3050.875
3;438300;VEV_5000;219;33;;;;;225;33;;;;;222.0;13853.2578125
3;438300;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
3;438300;VEV_4000;1208;8;1206;18;;;1229;8;1231;18;;;1218.5;12078.0
3;438300;VEV_5200;64;33;;;;;66;9;67;24;;;65.0;9606.580078125
3;438300;VELVETFRUIT_EXTRACT;5216;17;5215;43;;;5221;17;5222;43;;;5218.5;8986.0
3;438300;VEV_5100;132;9;131;24;;;135;9;136;24;;;133.5;13573.77734375
3;438300;HYDROGEL_PACK;10034;12;10032;20;;;10050;12;10053;20;;;10042.0;-3122.75
3;438300;VEV_5400;5;24;;;;;7;24;;;;;6.0;4107.89306640625
3;438300;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;438300;VEV_5300;24;24;;;;;26;24;;;;;25.0;6310.81396484375
3;438300;VEV_4500;711;9;709;24;;;726;9;728;24;;;718.5;13175.984375
3;438300;VEV_5500;1;24;;;;;2;24;;;;;1.5;1526.7421875
3;438400;VEV_5400;5;21;;;;;7;21;;;;;6.0;4124.4052734375
3;438400;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;438400;VEV_5300;25;21;;;;;26;21;;;;;25.5;6367.8154296875
3;438400;VEV_4500;711;10;710;15;;;727;10;729;15;;;719.0;13370.71875
3;438400;VEV_5500;1;21;;;;;2;21;;;;;1.5;1521.451904296875
3;438400;VEV_5000;220;10;219;15;;;225;10;226;15;;;222.5;14037.2265625
3;438400;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;438400;VEV_4000;1209;10;1206;22;;;1229;10;1232;22;;;1219.0;12272.71875
3;438400;VEV_5200;64;25;;;;;67;25;;;;;65.5;9716.244140625
3;438400;VEV_5100;132;25;;;;;136;25;;;;;134.0;13730.47265625
3;438400;HYDROGEL_PACK;10037;13;10035;30;;;10053;13;10056;30;;;10045.0;-3703.5
3;438400;VELVETFRUIT_EXTRACT;5216;59;;;;;5222;59;;;;;5219.0;9115.75
3;438500;VEV_5400;5;23;;;;;7;23;;;;;6.0;4131.5927734375
3;438500;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
3;438500;HYDROGEL_PACK;10037;13;10034;21;;;10053;13;10055;21;;;10045.0;-3637.625
3;438500;VEV_5300;25;23;;;;;26;23;;;;;25.5;6391.14013671875
3;438500;VEV_4500;712;7;710;16;;;727;7;729;16;;;719.5;13459.765625
3;438500;VEV_5500;1;23;;;;;2;23;;;;;1.5;1518.97265625
3;438500;VEV_5000;220;23;;;;;226;23;;;;;223.0;14121.5234375
3;438500;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;438500;VEV_4000;1209;8;1207;22;;;1230;8;1232;22;;;1219.5;12361.75
3;438500;VEV_5200;65;7;64;16;;;67;23;;;;;66.0;9765.458984375
3;438500;VELVETFRUIT_EXTRACT;5217;25;5216;45;;;5222;70;;;;;5219.5;9175.125
3;438500;VEV_5100;133;7;132;16;;;136;7;137;16;;;134.5;13805.65625
3;438600;HYDROGEL_PACK;10039;14;10036;23;;;10055;14;10057;23;;;10047.0;-4035.125
3;438600;VELVETFRUIT_EXTRACT;5215;63;;;;;5221;63;;;;;5218.0;8913.625
3;438600;VEV_5400;5;23;;;;;6;9;7;14;;;5.5;4093.85107421875
3;438600;VEV_5300;24;23;;;;;26;23;;;;;25.0;6279.9755859375
3;438600;VEV_4500;710;11;709;13;;;726;11;728;13;;;718.0;13067.390625
3;438600;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;438600;VEV_5500;1;23;;;;;2;23;;;;;1.5;1529.03955078125
3;438600;VEV_5000;219;11;218;13;;;224;11;225;13;;;221.5;13750.96875
3;438600;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;438600;VEV_5200;64;24;;;;;66;24;;;;;65.0;9555.53125
3;438600;VEV_4000;1208;7;1205;24;;;1228;7;1231;24;;;1218.0;11969.375
3;438600;VEV_5100;132;11;131;13;;;135;11;136;13;;;133.5;13489.140625
3;438700;VEV_5000;218;6;217;14;;;223;6;224;14;;;220.5;13464.03125
3;438700;VEV_5200;63;20;;;;;66;20;;;;;64.5;9377.798828125
3;438700;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
3;438700;VEV_4000;1207;13;1204;20;;;1227;13;1230;20;;;1217.0;11663.90625
3;438700;VEV_5100;131;6;130;14;;;134;6;135;14;;;132.5;13242.35546875
3;438700;VELVETFRUIT_EXTRACT;5214;49;;;;;5220;49;;;;;5217.0;8709.875
3;438700;VEV_5400;5;24;;;;;6;24;;;;;5.5;4064.0791015625
3;438700;HYDROGEL_PACK;10037;13;10035;30;;;10053;13;10056;30;;;10045.0;-3728.875
3;438700;VEV_5300;24;24;;;;;26;24;;;;;25.0;6190.03662109375
3;438700;VEV_4500;709;6;708;14;;;725;6;726;14;;;717.0;12761.890625
3;438700;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;438700;VEV_5500;1;24;;;;;2;24;;;;;1.5;1537.375732421875
3;438800;VEV_5400;5;19;;;;;6;19;;;;;5.5;4050.900634765625
3;438800;VEV_5300;24;19;;;;;26;19;;;;;25.0;6151.5771484375
3;438800;VEV_4500;709;9;707;14;;;724;9;726;14;;;716.5;12633.828125
3;438800;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
3;438800;VEV_5500;1;19;;;;;2;19;;;;;1.5;1542.551025390625
3;438800;VEV_5000;218;9;217;14;;;223;9;224;14;;;220.5;13344.4375
3;438800;VEV_5200;63;23;;;;;65;9;66;14;;;64.0;9314.265625
3;438800;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
3;438800;VEV_4000;1206;9;1204;24;;;1227;9;1229;24;;;1216.5;11535.84375
3;438800;VEV_5100;130;23;;;;;134;23;;;;;132.0;13137.62109375
3;438800;HYDROGEL_PACK;10035;10;10033;29;;;10051;10;10054;29;;;10043.0;-3301.125
3;438800;VELVETFRUIT_EXTRACT;5214;21;5213;47;;;5219;21;5220;47;;;5216.5;8624.5625
3;438900;VEV_5400;5;16;;;;;6;16;;;;;5.5;4058.695556640625
3;438900;HYDROGEL_PACK;10034;12;10032;27;;;10050;12;10053;27;;;10042.0;-3125.75
3;438900;VEV_5300;24;16;;;;;26;16;;;;;25.0;6163.515625
3;438900;VEV_4500;709;8;707;18;;;724;8;726;18;;;716.5;12666.125
3;438900;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;438900;VEV_5500;1;16;;;;;2;16;;;;;1.5;1542.291259765625
3;438900;VEV_5000;218;8;217;18;;;223;8;224;18;;;220.5;13375.5859375
3;438900;VEV_5200;63;26;;;;;66;26;;;;;64.5;9336.990234375
3;438900;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;438900;VEV_4000;1206;8;1204;18;;;1227;8;1229;18;;;1216.5;11568.125
3;438900;VEV_5100;130;26;;;;;134;26;;;;;132.0;13156.95703125
3;438900;VELVETFRUIT_EXTRACT;5214;61;;;;;5219;23;5220;38;;;5216.5;8646.125
3;439000;HYDROGEL_PACK;10034;12;10031;22;;;10050;12;10052;22;;;10042.0;-3027.25
3;439000;VELVETFRUIT_EXTRACT;5214;56;;;;;5220;56;;;;;5217.0;8698.5
3;439000;VEV_5400;5;26;;;;;6;26;;;;;5.5;4071.404296875
3;439000;VEV_5300;24;26;;;;;26;26;;;;;25.0;6177.48828125
3;439000;VEV_4500;709;10;708;16;;;725;10;726;16;;;717.0;12744.734375
3;439000;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
3;439000;VEV_5500;1;26;;;;;2;26;;;;;1.5;1539.735595703125
3;439000;VEV_5000;218;10;217;16;;;223;10;224;16;;;220.5;13452.1328125
3;439000;VEV_5200;63;26;;;;;66;26;;;;;64.5;9380.392578125
3;439000;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
3;439000;VEV_4000;1207;9;1204;17;;;1227;9;1230;17;;;1217.0;11646.71875
3;439000;VEV_5100;131;10;130;16;;;134;10;135;16;;;132.5;13221.1328125
3;439100;VEV_5000;219;12;218;22;;;224;12;225;22;;;221.5;13695.8984375
3;439100;VEV_5200;64;34;;;;;66;34;;;;;65.0;9524.783203125
3;439100;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;439100;VEV_4000;1208;13;1205;26;;;1228;13;1231;26;;;1218.0;11905.53125
3;439100;VEV_5100;131;34;;;;;135;34;;;;;133.0;13424.76953125
3;439100;VELVETFRUIT_EXTRACT;5215;63;;;;;5220;25;5221;38;;;5217.5;8871.0625
3;439100;HYDROGEL_PACK;10035;10;10032;30;;;10051;10;10053;30;;;10043.0;-3235.5
3;439100;VEV_5500;1;16;;;;;2;16;;;;;1.5;1533.8267822265625
3;439100;VEV_5300;24;16;;;;;26;16;;;;;25.0;6248.125
3;439100;VEV_4500;710;12;708;22;;;726;12;727;22;;;718.0;13003.546875
3;439100;VEV_5400;5;16;;;;;7;16;;;;;6.0;4099.94091796875
3;439100;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;439200;VEV_5500;1;17;;;;;2;17;;;;;1.5;1536.993408203125
3;439200;VEV_5300;24;17;;;;;26;17;;;;;25.0;6210.70068359375
3;439200;VEV_4500;710;8;708;22;;;725;8;727;22;;;717.5;12875.859375
3;439200;VEV_5400;5;17;;;;;6;17;;;;;5.5;4088.072021484375
3;439200;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;439200;VEV_5100;131;30;;;;;135;30;;;;;133.0;13319.515625
3;439200;VEV_5200;64;8;63;22;;;66;30;;;;;65.0;9455.275390625
3;439200;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
3;439200;VEV_4000;1207;13;1205;25;;;1228;13;1230;25;;;1217.5;11777.875
3;439200;VEV_5000;218;30;;;;;224;30;;;;;221.0;13575.2109375
3;439200;HYDROGEL_PACK;10036;14;10034;21;;;10053;14;10055;21;;;10044.5;-3562.25
3;439200;VELVETFRUIT_EXTRACT;5215;17;5214;50;;;5220;17;5221;50;;;5217.5;8785.875
3;439300;HYDROGEL_PACK;10037;10;10034;28;;;10053;10;10055;28;;;10045.0;-3584.375
3;439300;VEV_5500;1;24;;;;;2;24;;;;;1.5;1527.8056640625
3;439300;VEV_5300;25;5;24;19;;;26;24;;;;;25.5;6324.71630859375
3;439300;VEV_4500;711;8;709;12;;;726;8;728;12;;;718.5;13245.65625
3;439300;VEV_5400;5;24;;;;;7;24;;;;;6.0;4119.54541015625
3;439300;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;439300;VEV_5100;132;20;;;;;136;20;;;;;134.0;13617.0625
3;439300;VEV_5200;64;20;;;;;67;20;;;;;65.5;9670.31640625
3;439300;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
3;439300;VEV_4000;1208;8;1206;21;;;1229;8;1231;21;;;1218.5;12147.65625
3;439300;VEV_5000;219;20;;;;;225;20;;;;;222.0;13924.0
3;439300;VELVETFRUIT_EXTRACT;5216;68;;;;;5221;22;5222;46;;;5218.5;9032.4375
3;439400;HYDROGEL_PACK;10033;15;10031;27;;;10041;9;10049;15;10052;27;10037.0;-2864.25
3;439400;VELVETFRUIT_EXTRACT;5214;54;;;;;5220;54;;;;;5217.0;8713.6875
3;439400;VEV_5500;1;23;;;;;2;23;;;;;1.5;1540.111328125
3;439400;VEV_5300;24;23;;;;;26;23;;;;;25.0;6184.09521484375
3;439400;VEV_4500;709;8;708;21;;;725;8;727;21;;;717.0;12767.609375
3;439400;VEV_5400;5;23;;;;;6;23;;;;;5.5;4070.025390625
3;439400;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
3;439400;VEV_5100;131;8;130;21;;;134;8;135;21;;;132.5;13233.75390625
3;439400;VEV_5200;63;29;;;;;66;29;;;;;64.5;9402.537109375
3;439400;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;439400;VEV_4000;1207;12;1204;30;;;1227;12;1230;30;;;1217.0;11669.59375
3;439400;VEV_5000;218;8;217;21;;;223;8;224;21;;;220.5;13474.84375
3;439500;VEV_5100;131;11;130;17;;;134;11;135;17;;;132.5;13248.20703125
3;439500;VEV_5200;64;11;63;17;;;66;28;;;;;65.0;9420.83203125
3;439500;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;439500;VEV_4000;1207;7;1204;26;;;1227;7;1230;26;;;1217.0;11697.875
3;439500;VEV_5000;218;28;;;;;223;11;224;17;;;220.5;13498.8515625
3;439500;VELVETFRUIT_EXTRACT;5215;18;5214;41;;;5220;59;;;;;5217.5;8732.5625
3;439500;VEV_5500;1;16;;;;;2;16;;;;;1.5;1540.9462890625
3;439500;HYDROGEL_PACK;10034;15;10032;21;;;10050;15;10053;21;;;10042.0;-3085.125
3;439500;VEV_5300;24;16;;;;;26;16;;;;;25.0;6193.7783203125
3;439500;VEV_4500;709;11;708;17;;;725;11;727;17;;;717.0;12795.90625
3;439500;VEV_5400;5;16;;;;;6;16;;;;;5.5;4073.685791015625
3;439500;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;439600;VEV_5500;1;26;;;;;2;26;;;;;1.5;1543.556884765625
3;439600;VEV_4500;709;11;707;15;;;725;11;726;15;;;717.0;12733.609375
3;439600;VEV_5300;24;26;;;;;26;26;;;;;25.0;6176.970703125
3;439600;VEV_5400;5;26;;;;;6;26;;;;;5.5;4068.121337890625
3;439600;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;439600;VEV_5100;131;11;130;15;;;134;11;135;15;;;132.5;13192.23828125
3;439600;VEV_5200;63;26;;;;;66;26;;;;;64.5;9380.296875
3;439600;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
3;439600;VEV_4000;1207;11;1204;18;;;1227;11;1230;18;;;1217.0;11635.625
3;439600;VEV_5000;218;11;217;15;;;223;11;224;15;;;220.5;13440.9921875
3;439600;HYDROGEL_PACK;10028;12;10026;22;;;10044;12;10047;22;;;10036.0;-1949.125
3;439600;VELVETFRUIT_EXTRACT;5214;70;;;;;5220;70;;;;;5217.0;8691.0625
3;439700;VEV_5500;1;18;;;;;2;18;;;;;1.5;1539.3443603515625
3;439700;HYDROGEL_PACK;10030;15;10027;30;;;10046;15;10049;30;;;10038.0;-2256.25
3;439700;VEV_4500;710;10;708;19;;;725;10;727;19;;;717.5;12889.296875
3;439700;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;439700;VEV_5300;24;18;;;;;26;18;;;;;25.0;6219.580078125
3;439700;VEV_5400;5;18;;;;;6;18;;;;;5.5;4086.56396484375
3;439700;VEV_4000;1207;8;1205;21;;;1228;8;1230;21;;;1217.5;11791.3125
3;439700;VEV_5100;131;29;;;;;135;29;;;;;133.0;13321.96484375
3;439700;VEV_5200;64;29;;;;;66;29;;;;;65.0;9470.82421875
3;439700;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;439700;VEV_5000;218;29;;;;;224;29;;;;;221.0;13588.796875
3;439700;VELVETFRUIT_EXTRACT;5215;23;5214;50;;;5220;23;5221;50;;;5217.5;8794.875
3;439800;VELVETFRUIT_EXTRACT;5214;55;;;;;5219;20;5220;35;;;5216.5;8648.5
3;439800;HYDROGEL_PACK;10032;14;10030;28;;;10048;14;10051;28;;;10040.0;-2712.625
3;439800;VEV_5500;1;28;;;;;2;28;;;;;1.5;1545.202392578125
3;439800;VEV_4500;709;11;707;17;;;724;11;726;17;;;716.5;12669.78125
3;439800;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
3;439800;VEV_5300;24;28;;;;;26;28;;;;;25.0;6159.08349609375
3;439800;VEV_5400;5;28;;;;;6;28;;;;;5.5;4064.1220703125
3;439800;VEV_4000;1206;13;1204;25;;;1227;13;1229;25;;;1216.5;11571.75
3;439800;VEV_5100;130;28;;;;;134;28;;;;;132.0;13150.859375
3;439800;VEV_5200;63;28;;;;;66;28;;;;;64.5;9351.3203125
3;439800;VEV_5000;218;11;217;17;;;223;11;224;17;;;220.5;13383.046875
3;439800;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
3;439900;VEV_4000;1207;12;1205;20;;;1228;12;1230;20;;;1217.5;11813.125
3;439900;VEV_5100;131;33;;;;;135;33;;;;;133.0;13345.77734375
3;439900;VEV_5200;64;33;;;;;66;33;;;;;65.0;9488.421875
3;439900;VEV_5000;218;33;;;;;224;33;;;;;221.0;13612.6328125
3;439900;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;439900;VELVETFRUIT_EXTRACT;5215;25;5214;46;;;5220;25;5221;46;;;5217.5;8809.4375
3;439900;VEV_5500;1;25;;;;;2;25;;;;;1.5;1538.71484375
3;439900;HYDROGEL_PACK;10030;11;10028;21;;;10046;11;10049;21;;;10038.0;-2292.5
3;439900;VEV_4500;710;12;708;21;;;725;12;727;21;;;717.5;12911.125
3;439900;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;439900;VEV_5300;24;25;;;;;26;25;;;;;25.0;6225.89404296875
3;439900;VEV_5400;5;25;;;;;6;25;;;;;5.5;4090.23486328125
3;440000;VEV_5500;1;28;;;;;2;28;;;;;1.5;1545.620361328125
3;440000;VEV_4500;709;9;707;20;;;724;9;726;20;;;716.5;12660.453125
3;440000;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
3;440000;VEV_5300;24;28;;;;;26;28;;;;;25.0;6156.62158203125
3;440000;VEV_5400;5;28;;;;;6;28;;;;;5.5;4066.46728515625
3;440000;VEV_4000;1206;11;1204;22;;;1227;11;1229;22;;;1216.5;11562.46875
3;440000;VEV_5100;130;29;;;;;134;29;;;;;132.0;13140.76953125
3;440000;VEV_5200;63;29;;;;;66;29;;;;;64.5;9345.97265625
3;440000;VEV_5000;218;9;217;20;;;223;9;224;20;;;220.5;13376.234375
3;440000;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
3;440000;VELVETFRUIT_EXTRACT;5214;68;;;;;5219;24;5220;44;;;5216.5;8642.3125
3;440000;HYDROGEL_PACK;10031;10;10028;25;;;10047;10;10049;25;;;10039.0;-2378.625
3;440100;VEV_5500;1;28;;;;;2;28;;;;;1.5;1544.8880615234375
3;440100;HYDROGEL_PACK;10029;12;10027;30;;;10045;12;10048;30;;;10037.0;-2072.75
3;440100;VEV_4500;709;10;707;12;;;724;10;726;12;;;716.5;12678.75
3;440100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;440100;VEV_5300;24;28;;;;;26;28;;;;;25.0;6165.34033203125
3;440100;VEV_5400;5;28;;;;;6;28;;;;;5.5;4064.06103515625
3;440100;VEV_4000;1207;10;1204;16;;;1227;10;1229;16;;;1217.0;11580.71875
3;440100;VEV_5100;130;22;;;;;134;22;;;;;132.0;13149.6796875
3;440100;VEV_5200;63;22;;;;;66;22;;;;;64.5;9353.6953125
3;440100;VEV_5000;218;10;217;12;;;223;10;224;12;;;220.5;13393.2890625
3;440100;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
3;440100;VELVETFRUIT_EXTRACT;5214;53;;;;;5219;19;5220;34;;;5216.5;8654.5625
3;440200;VELVETFRUIT_EXTRACT;5214;22;5213;30;;;5219;52;;;;;5216.5;8539.0
3;440200;HYDROGEL_PACK;10026;14;10023;23;;;10042;14;10044;23;;;10034.0;-1380.375
3;440200;VEV_4500;709;12;707;15;;;724;12;726;15;;;716.5;12505.4375
3;440200;VEV_5500;1;19;;;;;2;19;;;;;1.5;1549.092041015625
3;440200;VEV_5400;5;19;;;;;6;19;;;;;5.5;4045.594482421875
3;440200;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
3;440200;VEV_5300;24;19;;;;;25;6;26;13;;;24.5;6109.54833984375
3;440200;VEV_4000;1206;9;1204;26;;;1226;9;1229;26;;;1216.0;11407.4375
3;440200;VEV_5100;130;27;;;;;134;27;;;;;132.0;13012.24609375
3;440200;VEV_5200;63;27;;;;;65;27;;;;;64.0;9255.69921875
3;440200;VEV_5000;217;27;;;;;223;27;;;;;220.0;13231.171875
3;440200;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
3;440300;VEV_4000;1207;15;1204;25;;;1227;15;1230;25;;;1217.0;11640.125
3;440300;VEV_5200;63;27;;;;;66;27;;;;;64.5;9384.048828125
3;440300;VEV_5100;131;8;130;19;;;134;8;135;19;;;132.5;13195.015625
3;440300;VEV_5000;218;8;217;19;;;223;8;224;19;;;220.5;13451.59375
3;440300;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;440300;VELVETFRUIT_EXTRACT;5214;58;;;;;5220;58;;;;;5217.0;8694.0625
3;440300;HYDROGEL_PACK;10026;13;10023;27;;;10042;13;10044;27;;;10034.0;-1432.125
3;440300;VEV_4500;709;8;707;19;;;725;8;726;19;;;717.0;12738.109375
3;440300;VEV_5500;1;16;;;;;2;16;;;;;1.5;1542.6600341796875
3;440300;VEV_5400;5;16;;;;;6;16;;;;;5.5;4066.6630859375
3;440300;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;440300;VEV_5300;24;16;;;;;26;16;;;;;25.0;6180.99560546875
3;440400;VEV_4500;709;12;708;19;;;725;12;727;19;;;717.0;12798.0625
3;440400;VEV_5500;1;19;;;;;2;19;;;;;1.5;1541.64208984375
3;440400;VEV_5400;5;19;;;;;6;19;;;;;5.5;4076.63134765625
3;440400;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;440400;VEV_5300;24;19;;;;;26;19;;;;;25.0;6195.0556640625
3;440400;VEV_4000;1207;10;1204;19;;;1227;10;1230;19;;;1217.0;11700.0625
3;440400;VEV_5200;64;12;63;19;;;66;31;;;;;65.0;9421.61328125
3;440400;VEV_5100;131;12;130;19;;;134;12;135;19;;;132.5;13245.1953125
